"Abstimmungs_Datum","Nr_Politische_Ebene","Name_Politische_Ebene","Abstimmungs_Text","Nr_Resultat_Gebiet","Name_Resultat_Gebiet","Nr_Wahlkreis_StZH","Name_Wahlkreis_StZH","Stimmberechtigt","Ja","Nein","Stimmbeteiligung (%)","Ja (%)","Nein (%)","StaendeJa","StaendeNein"
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 22. Januar 1976 ""für die Fristenlösung (Strafloser Schwangerschaftsabbruch während 12 Wochen)""",1,"Eidgenossenschaft","","","",929325,994930,51.9,48.3,51.7," 6 2/2","13 4/2"
"1977-09-25",1,"Eidgenossenschaft","a) Volksinitiative vom 30. Juni 1973 ""für einen wirksamen Mieterschutz""",2,"Kanton Zürich","","","",156124,193152,54.1,44.7,55.3,"",""
"1977-09-25",1,"Eidgenossenschaft","a) Volksinitiative vom 30. Juni 1973 ""für einen wirksamen Mieterschutz""",3,"Stadt Zürich","","","",69138,52283,50.8,56.9,43.1,"",""
"1977-09-25",1,"Eidgenossenschaft","b) Gegenentwurf ""für einen wirksamen Mieterschutz""",1,"Eidgenossenschaft","","","",777604,944806,51.6,45.1,54.9," 1 2/2","18 4/2"
"1977-09-25",1,"Eidgenossenschaft","b) Gegenentwurf ""für einen wirksamen Mieterschutz""",2,"Kanton Zürich","","","",161179,167615,54.1,49.0,51.0,"",""
"1977-09-25",1,"Eidgenossenschaft","b) Gegenentwurf ""für einen wirksamen Mieterschutz""",3,"Stadt Zürich","","","",45271,69029,50.8,39.6,60.4,"",""
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 26. September 1974 ""gegen die Luftverschmutzung durch Motorfahrzeuge""",2,"Kanton Zürich","","","",166033,190684,54.1,46.5,53.5,"",""
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 26. September 1974 ""gegen die Luftverschmutzung durch Motorfahrzeuge""",1,"Eidgenossenschaft","","","",740842,1157368,51.7,39.0,61.0," 1 1/2","18 5/2"
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss vom 25. März 1977 über die Erhöhung der Unterschriftenzahl für das Referendum von 30'000 auf 50'000 (Art. 89 und 89bis der Bundesverfassung)",1,"Eidgenossenschaft","","","",1095631,798416,51.6,57.8,42.2,"15 6/2"," 4"
"1977-09-25",1,"Eidgenossenschaft","a) Volksinitiative vom 30. Juni 1973 ""für einen wirksamen Mieterschutz""",1,"Eidgenossenschaft","","","",796825,1043798,51.6,43.3,56.7," 3 1/2","16 5/2"
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss vom 25. März 1977 über die Erhöhung der Unterschriftenzahl für das Referendum von 30'000 auf 50'000 (Art. 89 und 89bis der Bundesverfassung)",2,"Kanton Zürich","","","",211123,144783,54.2,59.3,40.7,"",""
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss vom 25. März 1977 über die Erhöhung der Unterschriftenzahl für das Referendum von 30'000 auf 50'000 (Art. 89 und 89bis der Bundesverfassung)",3,"Stadt Zürich","","","",65932,56798,50.9,53.7,46.3,"",""
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss vom 25. März 1977 über die Erhöhung der Unterschriftenzahl für die Verfassungsinitiative von 50'000 auf 100'000 
(Art. 120 und 121 der Bundesverfasssung)",1,"Eidgenossenschaft","","","",1068157,815488,51.6,56.7,43.3,"16 6/2"," 3"
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss vom 25. März 1977 über die Erhöhung der Unterschriftenzahl für die Verfassungsinitiative von 50'000 auf 100'000 
(Art. 120 und 121 der Bundesverfasssung)",2,"Kanton Zürich","","","",205376,148598,54.1,58.0,42.0,"",""
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss vom 25. März 1977 über die Erhöhung der Unterschriftenzahl für die Verfassungsinitiative von 50'000 auf 100'000 
(Art. 120 und 121 der Bundesverfasssung)",3,"Stadt Zürich","","","",62752,59107,50.8,51.5,48.5,"",""
"1977-06-12",3,"Stadt Zürich","Beteiligung der Stadt am Parkhaus der Universität Zürich-Irchel (8,0 Mio.)",3,"Stadt Zürich","","","",43578,77157,49.9,36.1,63.9,"",""
"1977-06-12",3,"Stadt Zürich","b) Gegenvorschlag des Gemeinderates für neuen Wohnraum im Kreis 3",3,"Stadt Zürich","","","",49412,55741,48.7,47.0,53.0,"",""
"1977-06-12",3,"Stadt Zürich","a) Volksinitiative vom 10. Oktober 1974 für neuen Wohnraum im Kreis 3",3,"Stadt Zürich","","","",46799,64597,48.7,42.0,58.0,"",""
"1977-06-12",3,"Stadt Zürich","a) Volksinitiative vom 30. Mai 1974 betreffend Überprüfung, Änderung und Reduktion des Ausbaus der Zehntenhausstrasse zwischen Wehntalerstrasse und Friedhof Affoltern",3,"Stadt Zürich","","","",34878,68749,48.7,33.7,66.3,"",""
"1977-06-12",3,"Stadt Zürich","Bau des Unterwerkes Sihlfeld des Elektrizitätswerkes unter der Zurlindenstrasse,
Kreis 3 (23,4 Mio.)",3,"Stadt Zürich","","","",99637,20149,49.9,83.2,16.8,"",""
"1977-06-12",3,"Stadt Zürich","b) Gegenvorschlag des Gemeinderates zur Volksinitiative betreffend Ausbau der Zehntenhausstrasse",3,"Stadt Zürich","","","",53476,47147,48.7,53.1,46.9,"",""
"1977-06-12",1,"Eidgenossenschaft","Bundesbeschluss über die Neuordnung der Umsatzsteuer und der direkten Bundessteuer (Mehrwertsteuer)",2,"Kanton Zürich","","","",145427,204493,52.1,41.6,58.4,"",""
"1977-06-12",3,"Stadt Zürich","Umbau und Neugestaltung des Hardplatzes (25,2 Mio.)",3,"Stadt Zürich","","","",71195,50452,49.9,58.5,41.5,"",""
"1977-06-12",1,"Eidgenossenschaft","Bundesbeschluss über die Neuordnung der Umsatzsteuer und der direkten Bundessteuer (Mehrwertsteuer)",1,"Eidgenossenschaft","","","",760830,1117044,50.0,40.5,59.5," 1","18 6/2"
"1977-06-12",1,"Eidgenossenschaft","Bundesbeschluss über die Steuerharmonisierung",3,"Stadt Zürich","","","",90371,29601,48.9,75.3,24.7,"",""
"1977-06-12",1,"Eidgenossenschaft","Bundesbeschluss über die Steuerharmonisierung",2,"Kanton Zürich","","","",240427,103771,51.9,69.9,30.1,"",""
"1977-06-12",1,"Eidgenossenschaft","Bundesbeschluss über die Steuerharmonisierung",1,"Eidgenossenschaft","","","",1133652,715072,49.9,61.3,38.7,"16 3/2"," 3 3/2"
"1977-06-12",1,"Eidgenossenschaft","Bundesbeschluss über die Neuordnung der Umsatzsteuer und der direkten Bundessteuer (Mehrwertsteuer)",3,"Stadt Zürich","","","",52659,69697,49.0,43.0,57.0,"",""
"1977-03-13",2,"Kanton Zürich","Einzelinitiative vom 25. Oktober 1974 von Dr. Carl Decurtins für die Aufhebung des erbrechtlichen Pflichtteilanspruchs der Geschwister im Kanton Zürich",2,"Kanton Zürich","","","",222880,82989,49.6,72.9,27.1,"",""
"1977-03-13",2,"Kanton Zürich","Gesetz über den Beitritt des Kantons Zürich zum Konkordat über die Gewährung gegenseitiger Rechtshilfe in Zivilsachen",2,"Kanton Zürich","","","",270308,36599,49.0,88.1,11.9,"",""
"1977-03-13",2,"Kanton Zürich","Gesetz über den Beitritt des Kantons Zürich zum Konkordat über die Gewährung gegenseitiger Rechtshilfe in Zivilsachen",3,"Stadt Zürich","","","",102277,11949,49.0,89.5,10.5,"",""
"1977-03-13",2,"Kanton Zürich","Volksinitiative vom 10. Mai 1973 für Demokratie im Strassenbau",2,"Kanton Zürich","","","",172595,142156,49.0,54.8,45.2,"",""
"1977-03-13",2,"Kanton Zürich","Volksinitiative vom 10. Mai 1973 für Demokratie im Strassenbau",3,"Stadt Zürich","","","",68488,48272,49.0,58.7,41.3,"",""
"1977-03-13",3,"Stadt Zürich","Erhöhung der Differenzzulage für die Stadtpolizei (jährlich wiederkehrende Mehrkosten 1,45 Mio.)",3,"Stadt Zürich","","","",51035,73948,50.8,40.8,59.2,"",""
"1977-03-13",2,"Kanton Zürich","Einzelinitiative vom 25. Oktober 1974 von Dr. Carl Decurtins für die Aufhebung des erbrechtlichen Pflichtteilanspruchs der Geschwister im Kanton Zürich",3,"Stadt Zürich","","","",87655,27347,50.0,76.2,23.8,"",""
"1977-03-13",3,"Stadt Zürich","Volksinitiative vom 18. Juni 1973 zur Förderung des öffentlichen Verkehrs",3,"Stadt Zürich","","","",61599,58588,50.8,51.3,48.7,"",""
"1977-03-13",3,"Stadt Zürich","Volksinitiative vom 19. Dezember 1973 zur Verbesserung der medizinischen Versorgung",3,"Stadt Zürich","","","",57486,62588,50.8,47.9,52.1,"",""
"1977-03-13",3,"Stadt Zürich","Volksinitiative vom 12. Mai 1974 für Wohnungsbau auf dem Kanzleiareal, Zürich 4",3,"Stadt Zürich","","","",38151,81847,50.8,31.8,68.2,"",""
"1977-03-13",2,"Kanton Zürich","Volksinitiative vom 12. März 1975 für ein Zürich ohne Expressstrassen (weder Y noch I)",2,"Kanton Zürich","","","",135108,184191,49.6,42.3,57.7,"",""
"1977-03-13",2,"Kanton Zürich","Volksinitiative vom 12. März 1975 für ein Zürich ohne Expressstrassen (weder Y noch I)",3,"Stadt Zürich","","","",63234,58835,50.0,51.8,48.2,"",""
"1977-03-13",3,"Stadt Zürich","Änderung des Tarifes der Verkehrsbetriebe",3,"Stadt Zürich","","","",70988,53055,50.8,57.2,42.8,"",""
"1977-03-13",1,"Eidgenossenschaft","b) Gegenvorschlag gegen die Beschränkung des Stimmrechts bei Staatsverträgen mit dem Ausland",3,"Stadt Zürich","","","",70959,36323,48.0,66.1,33.9,"",""
"1977-03-13",1,"Eidgenossenschaft","a) Volksbegehren vom 20. März 1973 ""gegen die Beschränkung des Stimmrechts bei Staatsverträgen mit dem Ausland"" (Initiative)",2,"Kanton Zürich","","","",77516,214581,45.5,26.5,73.5,"",""
"1977-03-13",1,"Eidgenossenschaft","b) Gegenvorschlag gegen die Beschränkung des Stimmrechts bei Staatsverträgen mit dem Ausland",2,"Kanton Zürich","","","",195668,91790,45.2,68.1,31.9,"",""
"1977-03-13",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren vom 15. März 1974 
""zur Beschränkung der Einbürgerungen"" (5. Überfremdungsinitiative)",2,"Kanton Zürich","","","",120051,203026,48.6,37.2,62.8,"",""
"1977-03-13",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren vom 15. März 1974 
""zur Beschränkung der Einbürgerungen"" (5. Überfremdungsinitiative)",1,"Eidgenossenschaft","","","",568867,1116188,45.2,33.8,66.2," 0","19 6/2"
"1977-03-13",1,"Eidgenossenschaft","a) Volksbegehren vom 20. März 1973 ""gegen die Beschränkung des Stimmrechts bei Staatsverträgen mit dem Ausland"" (Initiative)",1,"Eidgenossenschaft","","","",351127,1158376,45.0,23.3,76.7," 0","19 6/2"
"1977-03-13",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren vom 15. März 1974 
""zur Beschränkung der Einbürgerungen"" (5. Überfremdungsinitiative)",3,"Stadt Zürich","","","",49171,71798,48.8,40.6,59.4,"",""
"1977-03-13",1,"Eidgenossenschaft","a) Volksbegehren vom 20. März 1973 ""gegen die Beschränkung des Stimmrechts bei Staatsverträgen mit dem Ausland"" (Initiative)",3,"Stadt Zürich","","","",31216,77250,48.0,28.8,71.2,"",""
"1977-03-13",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren vom 12. März 1974
""zum Schutze der Schweiz"" (4. Überfremdungsinitiative)",1,"Eidgenossenschaft","","","",495904,1182820,45.2,29.5,70.5," 0","19 6/2"
"1977-03-13",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren vom 12. März 1974
""zum Schutze der Schweiz"" (4. Überfremdungsinitiative)",2,"Kanton Zürich","","","",102347,217912,48.4,32.0,68.0,"",""
"1977-03-13",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren vom 12. März 1974
""zum Schutze der Schweiz"" (4. Überfremdungsinitiative)",3,"Stadt Zürich","","","",42405,76716,48.4,35.6,64.4,"",""
"1977-03-13",1,"Eidgenossenschaft","b) Gegenvorschlag gegen die Beschränkung des Stimmrechts bei Staatsverträgen mit dem Ausland",1,"Eidgenossenschaft","","","",978999,502825,45.0,66.1,33.9,"18 5/2"," 1 1/2"
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über Geld- und Kreditpolitik",1,"Eidgenossenschaft","","","",1108413,467253,44.8,70.3,29.7,"19 6/2"," 0"
"1976-12-05",3,"Stadt Zürich","Volksinitiative der Sozialdemokratischen Partei Zürich 8 vom 6. Februar 1974 für eine städtische Wohnüberbauung auf dem Tramdepotareal, Kreis 8",3,"Stadt Zürich","","","",61076,44637,43.9,57.8,42.2,"",""
"1976-12-05",3,"Stadt Zürich","Kostenbeteiligung der Stadt Zürich am Zürcher Gemüse- und Früchte-Engrosmarkt (12,6 Mio.)",3,"Stadt Zürich","","","",62534,44445,43.9,58.5,41.5,"",""
"1976-12-05",2,"Kanton Zürich","Gesetz über die Fischerei",3,"Stadt Zürich","","","",80219,13970,42.0,85.2,14.8,"",""
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über Geld- und Kreditpolitik",3,"Stadt Zürich","","","",73019,22017,42.0,76.8,23.2,"",""
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über Geld- und Kreditpolitik",2,"Kanton Zürich","","","",207606,66816,44.4,75.7,24.3,"",""
"1976-12-05",2,"Kanton Zürich","Gesetz über die Fischerei",2,"Kanton Zürich","","","",226843,44672,44.1,83.5,16.5,"",""
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative ""zur Einführung der 40-Stunden-Woche""",3,"Stadt Zürich","","","",31133,74816,42.6,29.4,70.6,"",""
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über die Preisüberwachung",1,"Eidgenossenschaft","","","",1365788,299367,45.1,82.0,18.0,"19 6/2"," 0"
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative ""zur Einführung der 40-Stunden-Woche""",1,"Eidgenossenschaft","","","",370228,1315822,45.2,22.0,78.0," 0","19 6/2"
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über die Preisüberwachung",3,"Stadt Zürich","","","",90806,13784,42.5,86.8,13.2,"",""
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über die Preisüberwachung",2,"Kanton Zürich","","","",248951,47618,44.9,83.9,16.1,"",""
"1976-12-05",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative ""zur Einführung der 40-Stunden-Woche""",2,"Kanton Zürich","","","",72627,228358,45.1,24.1,75.9,"",""
"1976-09-26",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren zur Einführung einer Haftpflichtversicherung für Motorfahrzeuge und Fahrräder durch den Bund",2,"Kanton Zürich","","","",72782,191144,40.0,27.6,72.4,"",""
"1976-09-26",3,"Stadt Zürich","Erlass einer neuen Tarifordnung für das Stadtnetz der VBZ",3,"Stadt Zürich","","","",53748,60425,45.8,47.1,52.9,"",""
"1976-09-26",3,"Stadt Zürich","Erwerb der Restaurantliegenschaft Uto-Kulm, Gemeinde Stallikon, mit anschliessendem Umbau (3,05 Mio.), gegen Abtausch von Altstadtliegenschaften",3,"Stadt Zürich","","","",28863,85206,45.8,25.3,74.7,"",""
"1976-09-26",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren zur Einführung einer Haftpflichtversicherung für Motorfahrzeuge und Fahrräder durch den Bund",3,"Stadt Zürich","","","",37950,66271,42.4,36.4,63.6,"",""
"1976-09-26",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren zur Einführung einer Haftpflichtversicherung für Motorfahrzeuge und Fahrräder durch den Bund",1,"Eidgenossenschaft","","","",301587,939713,33.5,24.3,75.7," 0","19 6/2"
"1976-09-26",1,"Eidgenossenschaft","Bundesbeschluss betreffend einen Verfassungsartikel über Radio und Fernsehen",3,"Stadt Zürich","","","",36647,66003,42.2,35.7,64.3,"",""
"1976-09-26",1,"Eidgenossenschaft","Bundesbeschluss betreffend einen Verfassungsartikel über Radio und Fernsehen",2,"Kanton Zürich","","","",107645,152858,39.8,41.3,58.7,"",""
"1976-09-26",1,"Eidgenossenschaft","Bundesbeschluss betreffend einen Verfassungsartikel über Radio und Fernsehen",1,"Eidgenossenschaft","","","",531328,696039,33.5,43.3,56.7," 3 1/2","16 5/2"
"1976-06-13",3,"Stadt Zürich","Erweiterung der Kompetenzen des Stadtrates in bezug auf Liegenschaftenkäufe (über 1 Mio.)",3,"Stadt Zürich","","","",45687,43142,36.8,51.4,48.6,"",""
"1976-06-13",3,"Stadt Zürich","Bevorschussung von Unterhaltsbeiträgen an Scheidungs- und aussereheliche Kinder",3,"Stadt Zürich","","","",58680,31465,36.8,65.1,34.9,"",""
"1976-06-13",3,"Stadt Zürich","Bau eines Primarschulhauses Isengrind mit Turnhalle, Schulschwimmanlage und Tageshort, Quartier Affoltern (12,2 Mio.)",3,"Stadt Zürich","","","",45743,42308,36.8,52.0,48.0,"",""
"1976-06-13",2,"Kanton Zürich","Beschluss des Kantonsrates vom 24. November 1975 über die Bewilligung eines jährlichen Kredites für die Finanzierung der Ausbildung von Flüchtlingen (1,7 Mio.)",3,"Stadt Zürich","","","",34359,54911,36.7,38.5,61.5,"",""
"1976-06-13",2,"Kanton Zürich","Beschluss des Kantonsrates vom 24. November 1975 über die Bewilligung eines jährlichen Kredites für die Finanzierung der Ausbildung von Flüchtlingen (1,7 Mio.)",2,"Kanton Zürich","","","",102137,161215,40.7,38.8,61.2,"",""
"1976-06-13",2,"Kanton Zürich","Gesetz über die Revision des Verfahrens in Zivilsachen 
Gesetz über den Zivilprozess (Zivilprozessordnung)",3,"Stadt Zürich","","","",62638,15688,35.1,80.0,20.0,"",""
"1976-06-13",2,"Kanton Zürich","Gesetz über die Revision des Verfahrens in Zivilsachen 
Gesetz über den Zivilprozess (Zivilprozessordnung)",2,"Kanton Zürich","","","",178900,55113,38.8,76.4,23.6,"",""
"1976-06-13",2,"Kanton Zürich","Zusatzfrage zu Ziff.1 des Zivilprozessrechtes über die öffentliche Urteilsberatung am Obergericht und am Kassationsgericht",3,"Stadt Zürich","","","",52668,21916,35.1,70.6,29.4,"",""
"1976-06-13",2,"Kanton Zürich","Gesetz über die Arbeitslosenhilfe",2,"Kanton Zürich","","","",166500,94329,40.7,63.8,36.2,"",""
"1976-06-13",2,"Kanton Zürich","Gesetz über die Arbeitslosenhilfe",3,"Stadt Zürich","","","",60621,27895,36.7,68.5,31.5,"",""
"1976-06-13",2,"Kanton Zürich","Zusatzfrage zu Ziff.1 des Zivilprozessrechtes über die öffentliche Urteilsberatung am Obergericht und am Kassationsgericht",2,"Kanton Zürich","","","",140884,80776,38.8,63.6,36.4,"",""
"1976-06-13",1,"Eidgenossenschaft","Bundesbeschluss über eine Neukonzeption der Arbeitslosenversicherung",1,"Eidgenossenschaft","","","",866211,402550,34.5,68.3,31.7,"18 6/2"," 1"
"1976-06-13",1,"Eidgenossenschaft","Bundesbeschluss betreffend ein Abkommen zwischen der Schweiz und der Internationalen Entwicklungsorganisation (IDA) über ein Darlehen von 200 Mio. Franken",3,"Stadt Zürich","","","",38988,47090,35.2,45.3,54.7,"",""
"1976-06-13",1,"Eidgenossenschaft","Bundesgesetz über die Raumplanung",2,"Kanton Zürich","","","",156497,101544,39.2,60.6,39.4,"",""
"1976-06-13",1,"Eidgenossenschaft","Bundesgesetz über die Raumplanung",3,"Stadt Zürich","","","",59799,27369,35.3,68.6,31.4,"",""
"1976-06-13",1,"Eidgenossenschaft","Bundesgesetz über die Raumplanung",1,"Eidgenossenschaft","","","",626134,654233,34.6,48.9,51.1,"",""
"1976-06-13",1,"Eidgenossenschaft","Bundesbeschluss über eine Neukonzeption der Arbeitslosenversicherung",2,"Kanton Zürich","","","",182241,72001,39.1,71.7,28.3,"",""
"1976-06-13",1,"Eidgenossenschaft","Bundesbeschluss über eine Neukonzeption der Arbeitslosenversicherung",3,"Stadt Zürich","","","",64550,21481,35.3,75.0,25.0,"",""
"1976-06-13",1,"Eidgenossenschaft","Bundesbeschluss betreffend ein Abkommen zwischen der Schweiz und der Internationalen Entwicklungsorganisation (IDA) über ein Darlehen von 200 Mio. Franken",1,"Eidgenossenschaft","","","",550865,713987,34.5,43.6,56.4,"",""
"1976-06-13",1,"Eidgenossenschaft","Bundesbeschluss betreffend ein Abkommen zwischen der Schweiz und der Internationalen Entwicklungsorganisation (IDA) über ein Darlehen von 200 Mio. Franken",2,"Kanton Zürich","","","",113267,140984,39.1,44.5,55.5,"",""
"1976-03-21",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren für gerechtere Besteuerung und die Abschaffung der Steuerprivilegien (Steuerinitiative)",3,"Stadt Zürich","","","",60079,37848,40.6,61.4,38.6,"",""
"1976-03-21",3,"Stadt Zürich","Bau des Alterswohnheimes Grünau mit Personalwohnhaus, Quartier Altstetten (12,5 Mio.)",3,"Stadt Zürich","","","",86640,18269,42.5,82.6,17.4,"",""
"1976-03-21",3,"Stadt Zürich","Erwerb der Liegenschaft ""Sonnenhof"" und ""Baumwollhof"", Stadelhoferstrasse 12, Kreis 1, (13,4 Mio.)",3,"Stadt Zürich","","","",52837,51299,42.5,50.7,49.3,"",""
"1976-03-21",2,"Kanton Zürich","Änderung des Gesetzes betreffend das Forstwesen",2,"Kanton Zürich","","","",230582,49249,45.4,82.4,17.6,"",""
"1976-03-21",2,"Kanton Zürich","Änderung des Gesetzes über die Staatsbeiträge an die Gemeinden und über den Finanzausgleich",3,"Stadt Zürich","","","",65335,27885,41.8,70.1,29.9,"",""
"1976-03-21",2,"Kanton Zürich","Änderung des Gesetzes über die Staatsbeiträge an die Gemeinden und über den Finanzausgleich",2,"Kanton Zürich","","","",180469,95399,45.4,65.4,34.6,"",""
"1976-03-21",2,"Kanton Zürich","Kantonalzürcher Volksinitiative zur Schaffung von Kindertagesstätten (Ganztagesinstitutionen für die Kleinkindererziehung)",3,"Stadt Zürich","","","",32716,67742,41.8,32.6,67.4,"",""
