Anhänger_Anderer,Anhänger_Benzin,Anhänger_Benzin-elektrisch: Normal-Hybrid,Anhänger_Benzin-elektrisch: Plug-in-Hybrid,Anhänger_Diesel,Anhänger_Diesel-elektrisch: Normal-Hybrid,Anhänger_Diesel-elektrisch: Plug-in-Hybrid,Anhänger_Elektrisch,Anhänger_Gas (mono- und bivalent),Anhänger_Ohne Motor,Anhänger_Wasserstoff,Industriefahrzeuge_Anderer,Industriefahrzeuge_Benzin,Industriefahrzeuge_Benzin-elektrisch: Normal-Hybrid,Industriefahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Industriefahrzeuge_Diesel,Industriefahrzeuge_Diesel-elektrisch: Normal-Hybrid,Industriefahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Industriefahrzeuge_Elektrisch,Industriefahrzeuge_Gas (mono- und bivalent),Industriefahrzeuge_Ohne Motor,Industriefahrzeuge_Wasserstoff,Landwirtschaftsfahrzeuge_Anderer,Landwirtschaftsfahrzeuge_Benzin,Landwirtschaftsfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Landwirtschaftsfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Landwirtschaftsfahrzeuge_Diesel,Landwirtschaftsfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Landwirtschaftsfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Landwirtschaftsfahrzeuge_Elektrisch,Landwirtschaftsfahrzeuge_Gas (mono- und bivalent),Landwirtschaftsfahrzeuge_Ohne Motor,Landwirtschaftsfahrzeuge_Wasserstoff,Motorräder_Anderer,Motorräder_Benzin,Motorräder_Benzin-elektrisch: Normal-Hybrid,Motorräder_Benzin-elektrisch: Plug-in-Hybrid,Motorräder_Diesel,Motorräder_Diesel-elektrisch: Normal-Hybrid,Motorräder_Diesel-elektrisch: Plug-in-Hybrid,Motorräder_Elektrisch,Motorräder_Gas (mono- und bivalent),Motorräder_Ohne Motor,Motorräder_Wasserstoff,Personentransportfahrzeuge_Anderer,Personentransportfahrzeuge_Benzin,Personentransportfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Personentransportfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Personentransportfahrzeuge_Diesel,Personentransportfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Personentransportfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Personentransportfahrzeuge_Elektrisch,Personentransportfahrzeuge_Gas (mono- und bivalent),Personentransportfahrzeuge_Ohne Motor,Personentransportfahrzeuge_Wasserstoff,Personenwagen_Anderer,Personenwagen_Benzin,Personenwagen_Benzin-elektrisch: Normal-Hybrid,Personenwagen_Benzin-elektrisch: Plug-in-Hybrid,Personenwagen_Diesel,Personenwagen_Diesel-elektrisch: Normal-Hybrid,Personenwagen_Diesel-elektrisch: Plug-in-Hybrid,Personenwagen_Elektrisch,Personenwagen_Gas (mono- und bivalent),Personenwagen_Ohne Motor,Personenwagen_Wasserstoff,Sachentransportfahrzeuge_Anderer,Sachentransportfahrzeuge_Benzin,Sachentransportfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Sachentransportfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Sachentransportfahrzeuge_Diesel,Sachentransportfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Sachentransportfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Sachentransportfahrzeuge_Elektrisch,Sachentransportfahrzeuge_Gas (mono- und bivalent),Sachentransportfahrzeuge_Ohne Motor,Sachentransportfahrzeuge_Wasserstoff,Gemeinde,Kanton,Bezirk
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Schlatt (ZH),Zï¿½rich,Bezirk Winterthur
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greng,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,95,7,0,28,0,0,4,1,0,0,0,3,0,0,13,0,0,0,0,0,0,Gurmels,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,71,10,1,30,1,0,9,0,0,0,0,1,0,0,24,0,0,1,0,0,0,Kerzers,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,4,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Kleinbï¿½singen,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,163,23,4,104,3,0,10,0,0,0,0,2,0,0,32,1,0,0,0,0,0,Seuzach,Zï¿½rich,Bezirk Winterthur
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Meyriez,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,3,0,12,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Misery-Courtion,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,5,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muntelier,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,204,19,3,68,5,0,13,1,0,0,0,5,0,0,26,0,0,2,0,0,0,Murten,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,1,0,7,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Ried bei Kerzers,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Ulmiz,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,78,9,1,15,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Turbenthal,Zï¿½rich,Bezirk Winterthur
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,120,4,0,30,1,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Mont-Vully,Fribourg / Freiburg,Bezirk See / District du Lac
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Brï¿½nisried,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,149,17,1,57,2,0,10,1,0,0,0,1,0,0,30,0,0,1,0,0,0,Dï¿½dingen,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Giffers,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,58,16,0,26,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,Bï¿½singen,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,2,0,9,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Heitenried,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,69,6,1,19,3,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,0,Plaffeien,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Berg am Irchel,Zï¿½rich,Bezirk Andelfingen
0,0,0,0,0,0,0,0,0,162,0,0,4,0,0,41,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,382,0,0,0,0,0,12,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,1614,142,37,693,41,0,154,7,0,1,0,40,0,0,344,3,0,6,1,0,0,Winterthur,Zï¿½rich,Bezirk Winterthur
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,3,1,2,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,Plasselb,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rechthalten,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,8,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,St. Silvester,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,7,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,St. Ursen,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,112,4,2,22,1,0,10,0,0,0,0,1,0,0,14,0,0,0,0,0,0,Schmitten (FR),Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,159,10,2,32,0,0,9,1,0,0,0,13,0,0,23,0,0,0,0,0,0,Tafers,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,10,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Tentlingen,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,4,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ueberstorf,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0,29,2,0,2,0,0,0,0,2,0,0,13,0,0,0,0,0,0,Wï¿½nnewil-Flamatt,Fribourg / Freiburg,Bezirk Sense
0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,96,7,2,29,0,0,8,0,0,0,0,3,0,0,9,0,0,0,0,0,0,Zell (ZH),Zï¿½rich,Bezirk Winterthur
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,97,19,1,38,2,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,Attalens,Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,35,4,1,6,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bossonnens,Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,217,20,5,66,0,0,6,1,0,0,0,3,0,0,32,0,0,1,0,0,0,Chï¿½tel-Saint-Denis,Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,4,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Granges (Veveyse),Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Remaufens,Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Saint-Martin (FR),Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,31,1,1,7,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,Semsales,Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,4,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Le Flon,Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,12,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,La Verrerie,Fribourg / Freiburg,District de la Veveyse
0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,9,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,Buch am Irchel,Zï¿½rich,Bezirk Andelfingen
0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106,11,0,55,1,0,3,0,0,0,0,1,0,0,66,0,0,1,0,0,0,Egerkingen,Solothurn,Bezirk Gï¿½u
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,24,50,0,0,2,1,0,0,0,1,0,0,56,0,0,0,0,0,0,Hï¿½rkingen,Solothurn,Bezirk Gï¿½u
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,1,21,0,0,2,2,0,0,0,1,0,0,18,0,0,0,0,0,0,Kestenholz,Solothurn,Bezirk Gï¿½u
0,0,0,0,0,0,0,0,0,48,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,1,13,0,0,2,2,0,0,0,1,0,0,56,0,0,0,0,0,0,Neuendorf,Solothurn,Bezirk Gï¿½u
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,2,1,15,1,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Niederbuchsiten,Solothurn,Bezirk Gï¿½u
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,5,0,21,2,0,5,0,0,0,0,2,0,0,6,0,0,0,0,0,0,Oberbuchsiten,Solothurn,Bezirk Gï¿½u
0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,164,5,7,75,2,0,18,1,0,0,0,15,0,0,97,0,0,4,1,0,0,Oensingen,Solothurn,Bezirk Gï¿½u
0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,49,2,1,21,1,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Wolfwil,Solothurn,Bezirk Gï¿½u
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,54,5,2,19,0,0,7,0,0,0,0,0,0,0,13,0,0,3,0,0,0,Aesch (ZH),Zï¿½rich,Bezirk Dietikon
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129,14,6,45,2,0,13,0,0,0,0,1,0,0,9,0,0,0,0,0,0,Birmensdorf (ZH),Zï¿½rich,Bezirk Dietikon
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Aedermannsdorf,Solothurn,Bezirk Thal
0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,2,1,40,2,0,4,1,0,0,0,0,0,0,19,0,0,0,0,0,0,Balsthal,Solothurn,Bezirk Thal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,Herbetswil,Solothurn,Bezirk Thal
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Holderbank (SO),Solothurn,Bezirk Thal
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,3,0,6,1,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,Laupersdorf,Solothurn,Bezirk Thal
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Matzendorf,Solothurn,Bezirk Thal
0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44,0,1,15,1,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,Mï¿½mliswil-Ramiswil,Solothurn,Bezirk Thal
0,0,0,0,0,0,0,0,0,45,0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,428,64,4,407,16,0,36,0,0,0,0,30,0,0,201,0,0,7,1,0,0,Dietikon,Zï¿½rich,Bezirk Dietikon
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,8,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Welschenrohr-Gï¿½nsbrunnen,Solothurn,Bezirk Thal
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,112,14,4,42,6,0,14,0,0,0,0,0,0,0,13,0,0,0,0,0,0,Geroldswil,Zï¿½rich,Bezirk Dietikon
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biezwil,Solothurn,Bezirk Bucheggberg
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,103,16,1,25,1,0,7,0,0,0,0,2,0,0,11,0,0,0,0,0,0,Oberengstringen,Zï¿½rich,Bezirk Dietikon
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Lï¿½terkofen-Ichertswil,Solothurn,Bezirk Bucheggberg
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lï¿½terswil-Gï¿½chliwil,Solothurn,Bezirk Bucheggberg
